nTask=25;
nAgent=50;
nSubtask=435;
Tasks = {
<1,1,16,0>
<2,1,16,3>
<2,2,3,2>
<2,3,25,5>
<2,4,6,8>
<2,5,12,1>
<2,6,12,4>
<2,7,21,2>
<2,8,22,6>
<2,9,22,3>
<2,10,24,10>
<2,11,7,10>
<2,12,17,1>
<2,13,17,7>
<2,14,19,0>
<3,1,8,4>
<3,2,19,8>
<3,3,21,2>
<3,4,19,1>
<3,5,2,3>
<3,6,23,8>
<3,7,10,7>
<3,8,5,6>
<3,9,7,8>
<3,10,25,7>
<3,11,9,9>
<3,12,7,2>
<3,13,20,0>
<4,1,13,3>
<4,2,15,3>
<4,3,24,3>
<4,4,21,6>
<4,5,19,4>
<4,6,21,6>
<4,7,18,2>
<4,8,20,3>
<4,9,25,10>
<4,10,14,10>
<4,11,6,3>
<4,12,13,10>
<4,13,16,7>
<4,14,1,9>
<4,15,23,5>
<4,16,6,0>
<5,1,13,1>
<5,2,19,7>
<5,3,5,5>
<5,4,2,1>
<5,5,1,5>
<5,6,20,2>
<5,7,7,10>
<5,8,14,2>
<5,9,24,1>
<5,10,12,6>
<5,11,7,1>
<5,12,14,6>
<5,13,10,9>
<5,14,10,0>
<6,1,8,2>
<6,2,19,2>
<6,3,2,3>
<6,4,11,0>
<7,1,12,2>
<7,2,13,1>
<7,3,20,8>
<7,4,3,9>
<7,5,12,9>
<7,6,8,2>
<7,7,23,5>
<7,8,9,9>
<7,9,22,5>
<7,10,12,9>
<7,11,9,7>
<7,12,11,10>
<7,13,18,7>
<7,14,18,5>
<7,15,7,7>
<7,16,24,3>
<7,17,9,9>
<7,18,14,5>
<7,19,25,8>
<7,20,18,3>
<7,21,18,7>
<7,22,24,10>
<7,23,13,3>
<7,24,7,3>
<7,25,2,7>
<7,26,11,10>
<7,27,25,7>
<7,28,4,9>
<7,29,22,2>
<7,30,1,1>
<7,31,22,0>
<8,1,10,4>
<8,2,15,10>
<8,3,20,7>
<8,4,20,8>
<8,5,16,8>
<8,6,2,10>
<8,7,20,8>
<8,8,3,10>
<8,9,10,10>
<8,10,3,4>
<8,11,24,2>
<8,12,6,1>
<8,13,24,7>
<8,14,3,4>
<8,15,4,1>
<8,16,11,5>
<8,17,11,2>
<8,18,17,6>
<8,19,20,5>
<8,20,24,6>
<8,21,21,7>
<8,22,20,5>
<8,23,8,8>
<8,24,4,9>
<8,25,20,5>
<8,26,6,4>
<8,27,4,5>
<8,28,5,0>
<9,1,25,8>
<9,2,20,7>
<9,3,6,9>
<9,4,2,8>
<9,5,9,5>
<9,6,7,6>
<9,7,19,4>
<9,8,2,5>
<9,9,18,0>
<10,1,4,4>
<10,2,24,8>
<10,3,19,3>
<10,4,2,4>
<10,5,20,10>
<10,6,2,6>
<10,7,20,2>
<10,8,4,10>
<10,9,19,9>
<10,10,5,8>
<10,11,4,9>
<10,12,19,5>
<10,13,6,2>
<10,14,15,4>
<10,15,9,1>
<10,16,14,8>
<10,17,16,7>
<10,18,7,3>
<10,19,20,0>
<11,1,23,7>
<11,2,22,9>
<11,3,11,3>
<11,4,7,4>
<11,5,17,7>
<11,6,14,10>
<11,7,7,10>
<11,8,9,7>
<11,9,7,6>
<11,10,20,2>
<11,11,16,5>
<11,12,17,5>
<11,13,12,7>
<11,14,25,1>
<11,15,25,8>
<11,16,9,10>
<11,17,24,2>
<11,18,24,6>
<11,19,13,2>
<11,20,11,6>
<11,21,18,9>
<11,22,8,0>
<12,1,11,10>
<12,2,5,7>
<12,3,19,10>
<12,4,24,3>
<12,5,17,6>
<12,6,5,5>
<12,7,3,8>
<12,8,23,6>
<12,9,2,4>
