nTask=40;
nAgent=100;
nSubtask=1000;
Tasks = {
<1,1,7,4>
<1,2,36,7>
<1,3,40,7>
<1,4,32,10>
<1,5,1,1>
<1,6,26,5>
<1,7,36,1>
<1,8,21,5>
<1,9,28,4>
<1,10,34,4>
<1,11,30,5>
<1,12,1,4>
<1,13,23,5>
<1,14,5,10>
<1,15,1,10>
<1,16,38,1>
<1,17,21,3>
<1,18,4,8>
<1,19,32,6>
<1,20,36,10>
<1,21,31,1>
<1,22,11,5>
<1,23,15,6>
<1,24,20,8>
<1,25,40,4>
<1,26,20,3>
<1,27,29,6>
<1,28,32,1>
<1,29,31,6>
<1,30,19,0>
<2,1,14,3>
<2,2,21,4>
<2,3,24,1>
<2,4,36,8>
<2,5,4,4>
<2,6,2,8>
<2,7,25,2>
<2,8,13,10>
<2,9,19,2>
<2,10,21,9>
<2,11,22,8>
<2,12,26,2>
<2,13,2,4>
<2,14,5,6>
<2,15,1,8>
<2,16,18,5>
<2,17,39,8>
<2,18,24,1>
<2,19,24,8>
<2,20,30,4>
<2,21,38,5>
<2,22,21,10>
<2,23,21,9>
<2,24,6,6>
<2,25,19,9>
<2,26,27,6>
<2,27,1,5>
<2,28,1,1>
<2,29,26,1>
<2,30,15,2>
<2,31,33,0>
<3,1,19,5>
<3,2,40,6>
<3,3,26,5>
<3,4,1,3>
<3,5,17,2>
<3,6,19,7>
<3,7,19,3>
<3,8,26,3>
<3,9,19,2>
<3,10,19,2>
<3,11,12,0>
<4,1,31,9>
<4,2,29,0>
<5,1,7,9>
<5,2,16,3>
<5,3,17,5>
<5,4,5,3>
<5,5,21,4>
<5,6,34,9>
<5,7,27,7>
<5,8,19,5>
<5,9,4,8>
<5,10,23,2>
<5,11,32,8>
<5,12,9,6>
<5,13,38,3>
<5,14,31,9>
<5,15,12,8>
<5,16,40,6>
<5,17,12,2>
<5,18,37,2>
<5,19,39,8>
<5,20,31,0>
<6,1,25,5>
<6,2,20,8>
<6,3,26,6>
<6,4,33,7>
<6,5,12,5>
<6,6,20,9>
<6,7,39,6>
<6,8,38,4>
<6,9,10,2>
<6,10,10,1>
<6,11,13,0>
<7,1,30,1>
<7,2,35,6>
<7,3,34,7>
<7,4,5,7>
<7,5,5,3>
<7,6,3,7>
<7,7,2,10>
<7,8,17,2>
<7,9,31,9>
<7,10,25,9>
<7,11,24,8>
<7,12,5,1>
<7,13,14,3>
<7,14,9,8>
<7,15,35,6>
<7,16,27,2>
<7,17,15,7>
<7,18,22,6>
<7,19,5,3>
<7,20,34,3>
<7,21,23,2>
<7,22,19,6>
<7,23,26,9>
<7,24,21,6>
<7,25,6,5>
<7,26,2,9>
<7,27,23,3>
<7,28,31,8>
<7,29,35,8>
<7,30,6,2>
<7,31,18,9>
<7,32,36,9>
<7,33,2,1>
<7,34,29,6>
<7,35,37,10>
<7,36,12,1>
<7,37,34,1>
<7,38,14,6>
<7,39,5,0>
<8,1,35,2>
<8,2,6,2>
<8,3,13,2>
<8,4,30,6>
<8,5,30,9>
<8,6,8,5>
<8,7,24,4>
<8,8,19,8>
<8,9,5,9>
<8,10,10,9>
<8,11,9,6>
<8,12,33,7>
<8,13,38,8>
<8,14,34,6>
<8,15,11,1>
<8,16,29,8>
<8,17,27,8>
<8,18,17,1>
<8,19,21,10>
<8,20,30,7>
<8,21,37,9>
<8,22,32,4>
<8,23,28,4>
<8,24,2,5>
<8,25,38,5>
<8,26,4,5>
<8,27,34,3>
<8,28,37,4>
<8,29,2,7>
<8,30,23,5>
<8,31,28,8>
<8,32,33,4>
<8,33,1,1>
<8,34,6,1>
<8,35,37,8>
<8,36,4,6>
<8,37,2,4>
<8,38,4,3>
<8,39,12,3>
<8,40,18,10>
<8,41,29,1>
<8,42,10,6>
<8,43,9,5>
<8,44,27,3>
<8,45,24,8>
<8,46,3,2>
<8,47,32,0>
<9,1,30,7>
<9,2,11,10>
<9,3,11,10>
<9,4,39,9>
<9,5,38,1>
<9,6,1,7>
<9,7,33,8>
<9,8,38,4>
<9,9,39,8>
<9,10,30,6>
<9,11,19,10>
<9,12,16,1>
<9,13,2,3>
<9,14,5,2>
<9,15,19,1>
<9,16,1,2>
<9,17,32,8>
<9,18,30,4>
<9,19,36,5>
<9,20,1,4>
<9,21,14,3>
<9,22,7,3>
<9,23,26,8>
<9,24,16,9>
<9,25,40,10>
<9,26,10,3>
<9,27,25,8>
<9,28,22,4>
<9,29,35,3>
<9,30,14,6>
<9,31,15,9>
<9,32,31,7>
<9,33,29,7>
<9,34,2,9>
<9,35,38,4>
<9,36,7,7>
<9,37,24,3>
<9,38,28,7>
<9,39,19,4>
<9,40,36,2>
<9,41,12,9>
<9,42,40,2>
<9,43,6,2>
<9,44,11,4>
<9,45,26,6>
<9,46,8,0>
<10,1,39,4>
<10,2,35,1>
<10,3,6,3>
<10,4,18,8>
<10,5,9,8>
<10,6,30,5>
<10,7,9,10>
<10,8,5,2>
<10,9,17,6>
<10,10,11,3>
<10,11,38,6>
<10,12,33,3>
<10,13,36,1>
<10,14,36,6>
<10,15,7,4>
<10,16,16,10>
<10,17,33,3>
<10,18,10,2>
<10,19,12,9>
<10,20,31,5>
<10,21,19,3>
<10,22,3,6>
<10,23,22,9>
<10,24,39,3>
<10,25,26,6>
<10,26,40,6>
<10,27,18,6>
<10,28,24,8>
<10,29,16,4>
<10,30,38,5>
<10,31,14,10>
<10,32,39,0>
<11,1,18,10>
<11,2,35,5>
<11,3,40,4>
<11,4,24,0>
<12,1,8,3>
<12,2,11,8>
<12,3,14,1>
<12,4,24,3>
<12,5,11,3>
<12,6,10,9>
<12,7,2,7>
<12,8,27,9>
<12,9,37,3>
<12,10,15,9>
<12,11,28,10>
<12,12,38,2>
<12,13,4,10>
<12,14,15,6>
<12,15,15,8>
<12,16,6,4>
<12,17,19,8>
<12,18,38,8>
<12,19,18,4>
<12,20,16,9>
<12,21,13,10>
<12,22,31,6>
<12,23,38,10>
<12,24,24,10>
<12,25,21,0>
<13,1,5,3>
<13,2,30,9>
<13,3,30,10>
<13,4,6,8>
<13,5,23,8>
<13,6,5,8>
<13,7,14,7>
<13,8,21,1>
<13,9,5,4>
<13,10,24,5>
<13,11,36,5>
<13,12,39,4>
<13,13,30,5>
<13,14,7,2>
<13,15,8,1>
<13,16,33,1>
<13,17,22,1>
<13,18,35,4>
<13,19,20,7>
<13,20,12,3>
<13,21,39,5>
<13,22,11,8>
<13,23,6,10>
<13,24,21,2>
<13,25,40,2>
<13,26,29,0>
<14,1,24,6>
<14,2,12,10>
<14,3,16,1>
<14,4,38,8>
<14,5,12,7>
<14,6,31,5>
<14,7,2,1>
<14,8,22,7>
<14,9,3,2>
<14,10,37,7>
<14,11,24,3>
<14,12,21,6>
<14,13,11,5>
<14,14,28,2>
<14,15,18,7>
<14,16,29,9>
<14,17,23,8>
<14,18,24,9>
<14,19,15,3>
<14,20,7,10>
<14,21,6,8>
<14,22,20,9>
<14,23,39,4>
<14,24,39,4>
<14,25,37,7>
<14,26,17,3>
<14,27,14,3>
<14,28,23,10>
<14,29,26,6>
<14,30,2,7>
<14,31,14,5>
<14,32,12,4>
<14,33,30,0>
<15,1,13,6>
<15,2,33,5>
<15,3,15,2>
<15,4,31,9>
<15,5,27,5>
<15,6,24,10>
<15,7,4,9>
<15,8,5,7>
<15,9,14,10>
<15,10,4,10>
<15,11,16,2>
<15,12,23,1>
<15,13,16,5>
<15,14,14,4>
<15,15,29,5>
<15,16,32,2>
<15,17,17,9>
<15,18,7,5>
<15,19,12,10>
<15,20,15,7>
<15,21,31,9>
<15,22,31,10>
<15,23,39,9>
<15,24,14,6>
<15,25,15,4>
<15,26,31,8>
<15,27,24,7>
<15,28,27,1>
<15,29,40,10>
<15,30,34,1>
<15,31,9,4>
<15,32,19,1>
<15,33,38,7>
<15,34,18,9>
<15,35,37,10>
<15,36,13,4>
<15,37,27,2>
<15,38,15,1>
<15,39,32,8>
<15,40,15,1>
<15,41,28,6>
<15,42,16,10>
<15,43,22,0>
<16,1,21,1>
<16,2,20,6>
<16,3,37,4>
<16,4,40,6>
<16,5,26,8>
<16,6,23,9>
<16,7,37,7>
