nTask=35;
nAgent=100;
nSubtask=724;
Tasks = {
<1,1,8,0>
<2,1,20,4>
<2,2,8,6>
<2,3,22,6>
<2,4,13,3>
<2,5,5,1>
<2,6,12,4>
<2,7,10,9>
<2,8,5,5>
<2,9,33,4>
<2,10,3,10>
<2,11,18,9>
<2,12,16,5>
<2,13,9,9>
<2,14,26,2>
<2,15,15,7>
<2,16,6,7>
<2,17,17,10>
<2,18,13,4>
<2,19,20,3>
<2,20,34,4>
<2,21,32,9>
<2,22,31,7>
<2,23,5,8>
<2,24,30,9>
<2,25,4,6>
<2,26,7,1>
<2,27,7,5>
<2,28,9,1>
<2,29,28,9>
<2,30,18,0>
<3,1,30,8>
<3,2,19,8>
<3,3,6,1>
<3,4,6,0>
<4,1,3,7>
<4,2,16,2>
<4,3,17,10>
<4,4,14,4>
<4,5,31,9>
<4,6,8,10>
<4,7,22,9>
<4,8,10,3>
<4,9,16,6>
<4,10,27,1>
<4,11,7,1>
<4,12,14,6>
<4,13,27,8>
<4,14,21,3>
<4,15,16,2>
<4,16,8,3>
<4,17,5,2>
<4,18,19,8>
<4,19,17,4>
<4,20,13,10>
<4,21,33,1>
<4,22,19,0>
<5,1,14,0>
<6,1,24,2>
<6,2,12,7>
<6,3,4,0>
<7,1,12,6>
<7,2,12,7>
<7,3,6,1>
<7,4,17,8>
<7,5,12,1>
<7,6,25,6>
<7,7,21,9>
<7,8,27,10>
<7,9,33,5>
<7,10,26,1>
<7,11,27,10>
<7,12,32,10>
<7,13,34,6>
<7,14,12,6>
<7,15,29,0>
<8,1,4,8>
<8,2,29,5>
<8,3,17,5>
<8,4,14,2>
<8,5,14,8>
<8,6,15,4>
<8,7,22,5>
<8,8,15,9>
<8,9,31,9>
<8,10,29,3>
<8,11,25,8>
<8,12,8,2>
<8,13,31,4>
<8,14,31,1>
<8,15,27,8>
<8,16,8,1>
<8,17,34,7>
<8,18,34,1>
<8,19,28,2>
<8,20,10,8>
<8,21,34,9>
<8,22,20,3>
<8,23,13,9>
<8,24,10,8>
<8,25,5,10>
<8,26,15,10>
<8,27,26,3>
<8,28,6,0>
<9,1,34,6>
<9,2,15,4>
<9,3,3,5>
<9,4,2,2>
<9,5,24,10>
<9,6,4,1>
<9,7,18,5>
<9,8,32,9>
<9,9,17,9>
<9,10,33,8>
<9,11,33,5>
<9,12,15,3>
<9,13,19,2>
<9,14,8,0>
<10,1,27,5>
<10,2,22,10>
<10,3,25,4>
<10,4,8,5>
<10,5,3,6>
<10,6,2,1>
<10,7,26,3>
<10,8,9,10>
<10,9,1,4>
<10,10,9,5>
<10,11,13,4>
<10,12,22,4>
<10,13,27,8>
<10,14,13,6>
<10,15,35,5>
<10,16,2,6>
<10,17,33,1>
<10,18,13,10>
<10,19,30,6>
<10,20,11,9>
<10,21,19,3>
<10,22,14,7>
