nTask=25;
nAgent=50;
nSubtask=397;
Tasks = {
<1,1,9,10>
<1,2,6,1>
<1,3,17,7>
<1,4,24,5>
<1,5,24,3>
<1,6,21,0>
<2,1,5,6>
<2,2,13,1>
<2,3,21,4>
<2,4,1,4>
<2,5,19,3>
<2,6,17,5>
<2,7,6,8>
<2,8,3,2>
<2,9,10,3>
<2,10,13,9>
<2,11,22,9>
<2,12,10,1>
<2,13,2,5>
<2,14,14,7>
<2,15,20,9>
<2,16,21,1>
<2,17,22,5>
<2,18,24,1>
<2,19,23,1>
<2,20,7,6>
<2,21,8,7>
<2,22,15,0>
<3,1,16,8>
<3,2,5,4>
<3,3,18,7>
<3,4,10,8>
<3,5,2,9>
<3,6,1,7>
<3,7,23,9>
<3,8,4,0>
<4,1,3,3>
<4,2,19,9>
<4,3,19,3>
<4,4,2,9>
<4,5,3,1>
<4,6,3,1>
<4,7,10,6>
<4,8,8,4>
<4,9,10,4>
<4,10,15,10>
<4,11,22,4>
<4,12,21,8>
<4,13,5,9>
<4,14,8,9>
<4,15,14,6>
<4,16,6,9>
<4,17,9,8>
<4,18,3,4>
<4,19,7,6>
<4,20,3,5>
<4,21,5,1>
<4,22,17,7>
<4,23,12,7>
<4,24,21,8>
<4,25,16,6>
<4,26,19,3>
<4,27,3,2>
<4,28,9,9>
<4,29,13,7>
<4,30,13,0>
<5,1,25,8>
<5,2,19,2>
<5,3,18,6>
<5,4,17,6>
<5,5,21,2>
<5,6,1,8>
<5,7,15,9>
<5,8,11,0>
<6,1,8,0>
<7,1,13,4>
<7,2,11,4>
<7,3,20,6>
<7,4,3,6>
<7,5,7,7>
<7,6,1,9>
<7,7,13,9>
<7,8,16,8>
<7,9,6,1>
<7,10,25,1>
<7,11,20,6>
<7,12,25,0>
<8,1,9,3>
<8,2,4,0>
<9,1,18,2>
<9,2,5,1>
<9,3,25,4>
<9,4,14,2>
<9,5,8,1>
<9,6,11,9>
<9,7,4,9>
<9,8,5,5>
<9,9,20,7>
<9,10,7,4>
<9,11,2,6>
<9,12,21,4>
<9,13,6,1>
<9,14,9,3>
<9,15,17,1>
<9,16,19,5>
<9,17,13,0>
<10,1,12,2>
<10,2,3,2>
<10,3,14,7>
<10,4,11,5>
<10,5,20,5>
<10,6,4,5>
<10,7,25,9>
<10,8,14,4>
<10,9,19,6>
<10,10,4,5>
<10,11,15,0>
<11,1,16,8>
<11,2,20,4>
<11,3,7,10>
<11,4,6,9>
<11,5,14,7>
<11,6,5,4>
<11,7,19,7>
<11,8,3,3>
<11,9,16,4>
<11,10,12,7>
<11,11,18,6>
<11,12,14,8>
<11,13,16,6>
<11,14,1,10>
<11,15,13,7>
<11,16,25,6>
<11,17,5,8>
<11,18,8,0>
<12,1,12,10>
<12,2,17,9>
<12,3,13,1>
<12,4,3,8>
<12,5,15,7>
<12,6,1,7>
<12,7,16,7>
<12,8,24,3>
<12,9,20,6>
<12,10,11,5>
<12,11,10,8>
<12,12,23,1>
<12,13,3,3>
<12,14,17,9>
<12,15,6,2>
<12,16,11,1>
<12,17,1,2>
<12,18,13,4>
<12,19,25,3>
<12,20,23,5>
<12,21,23,5>
<12,22,1,4>
<12,23,5,3>
<12,24,13,8>
<12,25,11,6>
<12,26,23,10>
<12,27,19,8>
<12,28,25,2>
<12,29,14,4>
<12,30,11,0>
<13,1,10,8>
<13,2,20,2>
<13,3,19,1>
<13,4,17,6>
<13,5,4,4>
<13,6,2,4>
<13,7,18,8>
<13,8,3,3>
<13,9,16,8>
<13,10,22,6>
