nTask=40;
nAgent=100;
nSubtask=1072;
Tasks = {
<1,1,22,10>
<1,2,29,9>
<1,3,26,10>
<1,4,38,9>
<1,5,3,9>
<1,6,3,4>
<1,7,22,0>
<2,1,30,3>
<2,2,33,2>
<2,3,31,7>
<2,4,23,7>
<2,5,17,4>
<2,6,5,4>
<2,7,39,10>
<2,8,30,3>
<2,9,32,10>
<2,10,24,10>
<2,11,22,7>
<2,12,37,9>
<2,13,21,3>
<2,14,37,10>
<2,15,3,6>
<2,16,28,3>
<2,17,6,10>
<2,18,20,8>
<2,19,4,5>
<2,20,11,7>
<2,21,33,6>
<2,22,5,9>
<2,23,2,3>
<2,24,17,9>
<2,25,11,4>
<2,26,25,7>
<2,27,14,5>
<2,28,33,2>
<2,29,9,6>
<2,30,29,10>
<2,31,27,1>
<2,32,16,2>
<2,33,6,5>
<2,34,32,7>
<2,35,19,7>
<2,36,36,3>
<2,37,12,10>
<2,38,19,10>
<2,39,37,6>
<2,40,22,3>
<2,41,24,9>
<2,42,17,0>
<3,1,14,9>
<3,2,25,3>
<3,3,3,7>
<3,4,17,9>
<3,5,14,9>
<3,6,38,7>
<3,7,12,8>
<3,8,17,10>
<3,9,30,1>
<3,10,25,7>
<3,11,38,5>
<3,12,26,1>
<3,13,11,0>
<4,1,29,3>
<4,2,3,10>
<4,3,38,5>
<4,4,20,1>
<4,5,18,6>
<4,6,30,8>
<4,7,17,6>
<4,8,39,2>
<4,9,40,8>
<4,10,23,8>
<4,11,9,7>
<4,12,3,6>
<4,13,6,1>
<4,14,12,0>
<5,1,31,3>
<5,2,31,10>
<5,3,16,9>
<5,4,36,5>
<5,5,14,0>
<6,1,31,5>
<6,2,6,10>
<6,3,30,4>
<6,4,6,6>
<6,5,26,4>
<6,6,6,1>
<6,7,27,1>
<6,8,2,8>
<6,9,10,3>
<6,10,36,5>
<6,11,22,8>
<6,12,10,3>
<6,13,13,8>
<6,14,12,10>
<6,15,7,10>
<6,16,30,2>
<6,17,8,3>
<6,18,32,10>
<6,19,32,4>
<6,20,26,3>
<6,21,14,4>
<6,22,11,5>
<6,23,39,8>
<6,24,10,4>
<6,25,25,7>
<6,26,16,6>
<6,27,37,6>
<6,28,28,8>
<6,29,9,4>
<6,30,31,3>
<6,31,16,7>
<6,32,26,5>
<6,33,34,0>
<7,1,7,7>
<7,2,35,0>
<8,1,28,1>
<8,2,36,3>
<8,3,1,7>
<8,4,29,2>
<8,5,14,7>
<8,6,4,6>
<8,7,40,6>
<8,8,29,8>
<8,9,7,9>
<8,10,10,7>
<8,11,23,7>
<8,12,7,3>
<8,13,30,9>
<8,14,35,8>
<8,15,25,10>
<8,16,18,8>
<8,17,32,4>
<8,18,12,3>
<8,19,31,7>
<8,20,9,4>
<8,21,31,7>
<8,22,23,4>
<8,23,4,9>
<8,24,4,3>
<8,25,24,6>
<8,26,40,7>
<8,27,24,8>
<8,28,40,7>
<8,29,40,7>
<8,30,13,4>
<8,31,20,9>
<8,32,35,6>
<8,33,31,4>
<8,34,32,5>
<8,35,37,2>
<8,36,23,3>
<8,37,14,4>
<8,38,17,8>
<8,39,11,2>
<8,40,26,2>
<8,41,34,7>
<8,42,30,1>
<8,43,33,4>
<8,44,12,2>
<8,45,29,3>
<8,46,38,0>
<9,1,9,2>
<9,2,28,4>
<9,3,36,9>
<9,4,18,3>
<9,5,10,7>
<9,6,39,2>
<9,7,11,8>
<9,8,34,5>
<9,9,13,3>
<9,10,31,8>
<9,11,18,2>
<9,12,14,5>
<9,13,5,2>
<9,14,20,8>
<9,15,40,10>
<9,16,27,7>
<9,17,20,5>
<9,18,39,3>
<9,19,3,6>
<9,20,30,2>
<9,21,8,8>
<9,22,38,6>
<9,23,7,10>
<9,24,2,8>
<9,25,6,2>
<9,26,40,3>
<9,27,14,7>
<9,28,3,5>
<9,29,4,10>
<9,30,21,8>
<9,31,17,6>
<9,32,16,7>
<9,33,22,1>
<9,34,24,7>
<9,35,25,3>
<9,36,17,9>
<9,37,1,8>
<9,38,29,8>
<9,39,22,2>
<9,40,13,3>
<9,41,38,0>
<10,1,39,10>
<10,2,10,7>
<10,3,15,8>
<10,4,10,4>
<10,5,30,1>
<10,6,1,2>
<10,7,4,8>
<10,8,25,4>
<10,9,19,10>
<10,10,3,4>
<10,11,16,5>
<10,12,16,1>
<10,13,19,10>
<10,14,5,1>
<10,15,33,8>
<10,16,20,8>
<10,17,8,0>
<11,1,15,2>
<11,2,3,6>
<11,3,34,7>
<11,4,25,1>
<11,5,36,4>
<11,6,16,2>
<11,7,7,7>
<11,8,2,1>
<11,9,40,8>
<11,10,25,5>
<11,11,3,6>
<11,12,22,4>
<11,13,36,6>
<11,14,31,10>
<11,15,10,10>
<11,16,4,2>
<11,17,29,2>
<11,18,11,8>
<11,19,2,10>
<11,20,30,9>
<11,21,2,2>
<11,22,22,3>
<11,23,11,10>
<11,24,34,1>
<11,25,28,7>
<11,26,13,9>
<11,27,19,3>
<11,28,11,10>
<11,29,11,1>
<11,30,14,10>
<11,31,3,2>
<11,32,14,4>
<11,33,31,2>
<11,34,40,2>
<11,35,10,3>
<11,36,19,5>
<11,37,35,2>
<11,38,29,10>
<11,39,11,8>
<11,40,22,10>
<11,41,16,2>
<11,42,3,4>
<11,43,27,9>
<11,44,25,3>
<11,45,13,8>
<11,46,23,9>
<11,47,16,2>
<11,48,32,10>
<11,49,19,0>
<12,1,37,1>
<12,2,38,6>
<12,3,32,5>
<12,4,13,4>
<12,5,17,7>
<12,6,21,7>
<12,7,2,4>
<12,8,9,10>
<12,9,9,1>
<12,10,30,3>
<12,11,30,7>
<12,12,18,7>
<12,13,8,4>
<12,14,28,2>
<12,15,9,8>
<12,16,10,10>
<12,17,40,6>
<12,18,32,4>
<12,19,13,4>
<12,20,28,1>
<12,21,26,2>
<12,22,30,10>
<12,23,39,1>
<12,24,33,7>
<12,25,39,4>
<12,26,5,1>
<12,27,20,9>
<12,28,18,5>
<12,29,10,6>
<12,30,5,7>
<12,31,7,6>
<12,32,18,8>
<12,33,17,4>
<12,34,1,5>
<12,35,28,7>
<12,36,32,8>
<12,37,5,1>
<12,38,19,9>
<12,39,3,3>
<12,40,11,2>
<12,41,18,10>
<12,42,33,6>
<12,43,17,0>
<13,1,39,8>
<13,2,3,1>
<13,3,11,3>
<13,4,14,2>
<13,5,34,9>
<13,6,37,5>
<13,7,3,7>
<13,8,34,7>
<13,9,17,10>
<13,10,27,7>
<13,11,39,5>
<13,12,40,6>
<13,13,24,10>
<13,14,12,7>
<13,15,37,6>
<13,16,15,9>
<13,17,34,3>
<13,18,15,9>
<13,19,3,1>
<13,20,21,3>
<13,21,29,6>
<13,22,30,9>
<13,23,31,4>
<13,24,21,9>
<13,25,8,0>
<14,1,16,3>
<14,2,36,8>
<14,3,3,10>
<14,4,19,8>
<14,5,38,4>
<14,6,14,4>
<14,7,3,1>
<14,8,29,7>
<14,9,6,10>
<14,10,13,7>
<14,11,18,4>
<14,12,33,5>
<14,13,32,6>
<14,14,29,9>
<14,15,24,2>
<14,16,33,0>
<15,1,24,4>
<15,2,13,3>
<15,3,23,8>
<15,4,19,1>
<15,5,4,9>
<15,6,28,2>
<15,7,38,7>
<15,8,4,2>
<15,9,11,7>
<15,10,34,6>
<15,11,12,4>
<15,12,38,3>
<15,13,8,8>
<15,14,9,3>
<15,15,3,7>
<15,16,1,3>
<15,17,3,10>
<15,18,39,5>
<15,19,3,4>
<15,20,29,5>
<15,21,14,9>
<15,22,25,4>
<15,23,33,9>
<15,24,31,8>
<15,25,29,6>
<15,26,33,7>
<15,27,26,6>
<15,28,32,9>
<15,29,1,3>
<15,30,29,6>
<15,31,40,10>
<15,32,34,9>
<15,33,29,6>
<15,34,39,0>
<16,1,37,3>
<16,2,38,2>
<16,3,3,8>
<16,4,19,10>
<16,5,3,8>
<16,6,17,9>
<16,7,3,4>
<16,8,14,8>
<16,9,19,2>
<16,10,37,1>
<16,11,2,1>
<16,12,16,6>
<16,13,14,5>
<16,14,28,6>
<16,15,28,9>
<16,16,40,4>
<16,17,32,10>
<16,18,7,8>
<16,19,18,2>
<16,20,22,6>
<16,21,6,3>
<16,22,36,10>
<16,23,15,3>
<16,24,35,3>
<16,25,37,2>
<16,26,10,2>
<16,27,10,3>
<16,28,34,1>
<16,29,3,5>
<16,30,13,5>
<16,31,18,10>
<16,32,16,4>
<16,33,12,5>
<16,34,11,3>
<16,35,38,7>
<16,36,22,8>
<16,37,33,1>
<16,38,29,8>
<16,39,11,6>
<16,40,16,9>
<16,41,37,4>
<16,42,18,8>
<16,43,18,1>
<16,44,11,5>
<16,45,40,1>
<16,46,7,3>
<16,47,39,0>
<17,1,23,0>
<18,1,33,4>
<18,2,28,6>
<18,3,37,1>
<18,4,5,6>
<18,5,5,10>
<18,6,33,7>
<18,7,38,3>
<18,8,6,1>
<18,9,24,2>
<18,10,27,1>
<18,11,9,9>
<18,12,19,9>
<18,13,33,3>
<18,14,33,8>
<18,15,10,6>
<18,16,40,5>
<18,17,32,3>
<18,18,38,4>
<18,19,5,3>
<18,20,16,10>
<18,21,38,9>
<18,22,26,5>
<18,23,11,10>
<18,24,33,2>
<18,25,14,1>
<18,26,10,10>
<18,27,9,0>
<19,1,6,3>
<19,2,32,9>
<19,3,5,1>
<19,4,15,10>
<19,5,36,2>
<19,6,15,8>
<19,7,13,8>
<19,8,24,6>
<19,9,40,3>
<19,10,29,7>
<19,11,6,2>
<19,12,19,0>
<20,1,23,2>
<20,2,5,8>
<20,3,12,2>
<20,4,19,5>
<20,5,14,3>
<20,6,3,1>
<20,7,40,2>
<20,8,22,6>
<20,9,24,10>
<20,10,15,8>
<20,11,28,9>
<20,12,32,10>
<20,13,4,5>
<20,14,8,6>
<20,15,15,4>
<20,16,18,8>
<20,17,15,2>
<20,18,39,4>
<20,19,19,7>
<20,20,25,4>
<20,21,8,10>
<20,22,38,2>
<20,23,22,3>
<20,24,15,5>
<20,25,30,5>
<20,26,27,6>
<20,27,31,3>
<20,28,28,10>
<20,29,29,6>
<20,30,15,3>
<20,31,18,9>
<20,32,13,7>
<20,33,13,3>
<20,34,3,0>
<21,1,3,6>
<21,2,37,6>
<21,3,24,7>
<21,4,13,7>
<21,5,37,9>
<21,6,24,8>
<21,7,27,4>
<21,8,33,7>
<21,9,13,9>
<21,10,21,3>
<21,11,13,9>
<21,12,40,7>
<21,13,20,4>
<21,14,32,2>
<21,15,4,8>
<21,16,23,10>
<21,17,5,9>
<21,18,30,2>
<21,19,21,1>
<21,20,18,5>
<21,21,19,5>
<21,22,26,10>
<21,23,14,7>
<21,24,34,1>
<21,25,1,5>
<21,26,28,6>
<21,27,3,2>
<21,28,34,2>
<21,29,23,6>
<21,30,35,1>
<21,31,40,4>
<21,32,7,1>
<21,33,36,1>
<21,34,12,1>
<21,35,22,2>
<21,36,2,0>
<22,1,1,2>
<22,2,2,2>
<22,3,40,4>
