nTask=10;
nAgent=5;
nSubtask=71;
Tasks = {
<1,1,1,8>
<1,2,1,7>
<1,3,4,4>
<1,4,3,6>
<1,5,4,9>
<1,6,10,4>
<1,7,6,2>
<1,8,4,4>
<1,9,8,9>
<1,10,2,2>
<1,11,5,10>
<1,12,8,8>
<1,13,8,0>
<2,1,10,10>
<2,2,1,9>
<2,3,10,8>
<2,4,7,7>
<2,5,6,8>
<2,6,5,6>
<2,7,5,3>
<2,8,4,4>
<2,9,10,6>
<2,10,5,0>
<3,1,1,4>
<3,2,5,2>
<3,3,6,2>
<3,4,9,4>
<3,5,4,4>
<3,6,5,3>
<3,7,5,0>
<4,1,10,5>
<4,2,6,7>
<4,3,6,1>
<4,4,3,0>
<5,1,7,3>
<5,2,9,9>
<5,3,5,3>
<5,4,7,5>
<5,5,3,0>
<6,1,10,9>
<6,2,9,4>
<6,3,7,5>
<6,4,3,5>
<6,5,8,4>
<6,6,7,3>
<6,7,1,6>
<6,8,10,4>
<6,9,9,5>
<6,10,9,4>
<6,11,4,0>
<7,1,7,5>
<7,2,7,0>
<8,1,6,9>
<8,2,9,3>
<8,3,3,3>
<8,4,2,0>
<9,1,1,7>
<9,2,4,3>
<9,3,3,2>
<9,4,9,3>
<9,5,7,2>
<9,6,4,9>
<9,7,5,3>
<9,8,9,10>
<9,9,7,10>
<9,10,9,0>
<10,1,5,8>
<10,2,4,7>
<10,3,10,2>
<10,4,6,3>
<10,5,4,0>
};
Waits = {
<1,1,2,1,10>
<2,1,6,2,9>
<3,2,1,6,4>
<4,1,6,8,6>
<5,1,10,1,4>
<6,1,1,1,5>
<7,1,8,1,8>
<8,1,1,1,7>
<9,1,8,4,1>
<10,2,2,8,3>
};
Deadlines = {
<1,2,7,1,326>
<1,4,7,1,302>
<1,9,4,1,316>
<1,10,9,1,324>
<1,11,6,2,374>
<1,12,3,5,364>
<2,1,4,2,309>
<2,3,9,9,376>
<2,6,5,4,399>
<2,7,5,1,357>
<2,8,6,1,378>
<2,10,5,4,369>
<3,6,8,1,329>
<5,2,9,7,344>
<5,3,3,5,310>
<5,4,4,3,326>
<6,5,8,2,342>
<6,6,2,8,355>
<6,9,1,11,305>
<7,2,1,9,343>
<9,2,4,1,396>
<9,3,8,3,327>
<9,7,3,5,374>
<10,4,1,3,335>
};
Modes = {
<1,1,4,10>
<1,2,1,9>
<1,2,4,2>
<1,3,2,5>
<1,4,3,10>
<1,5,1,2>
<1,5,2,10>
<1,5,3,2>
<1,6,1,5>
<1,6,4,6>
<1,7,5,6>
<1,8,5,4>
<1,9,2,10>
<1,10,2,8>
<1,11,2,7>
<1,12,3,6>
<1,12,4,7>
<1,13,1,6>
<1,13,4,2>
<2,1,3,6>
<2,2,2,9>
<2,3,4,1>
<2,4,5,5>
<2,5,2,1>
<2,5,4,1>
<2,5,5,8>
<2,6,1,7>
<2,7,5,6>
<2,8,3,9>
<2,9,4,10>
<2,10,2,9>
<2,10,3,2>
<3,1,5,4>
<3,2,4,4>
<3,3,4,6>
<3,4,5,10>
<3,5,1,3>
<3,5,4,10>
<3,5,5,1>
<3,6,2,4>
<3,6,4,1>
<3,7,1,5>
<3,7,4,9>
<3,7,5,8>
<4,1,4,5>
<4,2,5,4>
<4,3,4,6>
<4,4,1,4>
<4,4,2,7>
<4,4,4,9>
<4,4,5,2>
<5,1,1,3>
<5,2,1,2>
<5,2,4,3>
<5,3,1,1>
<5,3,3,6>
<5,3,5,3>
<5,4,2,9>
<5,4,4,7>
<5,5,3,7>
<6,1,1,10>
<6,2,2,5>
<6,2,3,7>
<6,2,5,9>
<6,3,4,4>
<6,4,1,6>
<6,5,5,3>
<6,6,2,3>
<6,7,5,5>
<6,8,3,7>
<6,9,1,6>
<6,10,1,7>
<6,11,1,10>
<6,11,3,5>
<6,11,4,6>
<7,1,2,5>
<7,1,5,6>
<7,2,4,5>
<8,1,4,1>
<8,2,1,9>
<8,2,2,3>
<8,2,5,6>
<8,3,4,1>
<8,4,3,1>
<9,1,4,3>
<9,2,2,8>
<9,2,3,9>
<9,3,1,6>
<9,4,2,9>
<9,5,3,6>
<9,5,5,3>
<9,6,4,4>
<9,7,1,1>
<9,7,2,4>
<9,7,3,7>
<9,7,5,10>
<9,8,3,6>
<9,8,5,6>
<9,9,5,9>
<9,10,1,1>
<10,1,5,6>
<10,2,2,5>
<10,3,1,1>
<10,3,2,1>
<10,4,3,9>
<10,4,5,1>
<10,5,4,2>
};
