nTask=15;
nAgent=10;
nSubtask=129;
Tasks = {
<1,1,10,5>
<1,2,5,4>
<1,3,8,0>
<2,1,9,10>
<2,2,1,4>
<2,3,11,4>
<2,4,9,1>
<2,5,14,10>
<2,6,4,1>
<2,7,3,0>
<3,1,11,6>
<3,2,2,10>
<3,3,15,3>
<3,4,12,10>
<3,5,2,1>
<3,6,6,9>
<3,7,14,3>
<3,8,1,7>
<3,9,15,3>
<3,10,15,0>
<4,1,1,10>
<4,2,9,8>
<4,3,3,4>
<4,4,5,10>
<4,5,15,7>
<4,6,1,2>
<4,7,1,3>
<4,8,12,4>
<4,9,14,8>
<4,10,4,6>
<4,11,5,10>
<4,12,4,0>
<5,1,13,10>
<5,2,8,8>
<5,3,7,2>
<5,4,14,8>
<5,5,2,2>
<5,6,7,10>
<5,7,3,3>
<5,8,11,6>
<5,9,5,9>
<5,10,15,9>
<5,11,6,7>
<5,12,9,3>
<5,13,15,2>
<5,14,6,0>
<6,1,10,3>
<6,2,5,1>
<6,3,4,6>
<6,4,13,6>
<6,5,4,0>
<7,1,5,3>
<7,2,4,4>
<7,3,4,8>
<7,4,7,5>
<7,5,2,0>
<8,1,2,5>
<8,2,15,9>
<8,3,3,7>
<8,4,13,2>
<8,5,10,8>
<8,6,9,2>
<8,7,13,2>
<8,8,6,6>
<8,9,12,7>
<8,10,11,6>
<8,11,5,8>
<8,12,14,10>
<8,13,6,3>
<8,14,12,7>
<8,15,1,5>
<8,16,6,0>
<9,1,7,9>
<9,2,11,6>
<9,3,12,0>
<10,1,5,4>
<10,2,8,7>
<10,3,5,9>
<10,4,8,1>
<10,5,11,8>
<10,6,2,2>
<10,7,8,7>
<10,8,13,10>
<10,9,6,3>
<10,10,5,7>
<10,11,11,6>
<10,12,5,0>
<11,1,10,7>
<11,2,11,0>
<12,1,2,9>
<12,2,10,3>
<12,3,14,9>
<12,4,9,3>
<12,5,5,9>
<12,6,11,6>
<12,7,9,8>
<12,8,7,3>
<12,9,6,7>
<12,10,5,2>
<12,11,2,4>
<12,12,10,10>
<12,13,6,2>
<12,14,7,0>
<13,1,14,5>
<13,2,14,9>
<13,3,13,2>
<13,4,14,5>
<13,5,9,9>
<13,6,3,3>
<13,7,12,2>
<13,8,6,4>
<13,9,9,4>
<13,10,1,10>
<13,11,13,5>
<13,12,1,9>
<13,13,11,7>
<13,14,8,8>
<13,15,8,3>
<13,16,6,8>
<13,17,1,0>
<14,1,5,5>
<14,2,5,4>
<14,3,11,4>
<14,4,2,4>
<14,5,15,3>
<14,6,9,10>
