nTask=15;
nAgent=10;
nSubtask=157;
Tasks = {
<1,1,12,10>
<1,2,15,1>
<1,3,12,8>
<1,4,9,9>
<1,5,12,10>
<1,6,10,2>
<1,7,7,8>
<1,8,4,9>
<1,9,10,10>
<1,10,1,0>
<2,1,11,3>
<2,2,5,9>
<2,3,5,10>
<2,4,5,5>
<2,5,12,4>
<2,6,14,8>
<2,7,10,7>
<2,8,2,2>
<2,9,13,8>
<2,10,3,6>
<2,11,9,3>
<2,12,10,6>
<2,13,8,8>
<2,14,11,6>
<2,15,10,8>
<2,16,15,3>
<2,17,15,0>
<3,1,5,4>
<3,2,14,4>
<3,3,3,7>
<3,4,12,7>
<3,5,10,6>
<3,6,3,8>
<3,7,9,10>
<3,8,2,4>
<3,9,11,9>
<3,10,5,10>
<3,11,5,2>
<3,12,6,6>
<3,13,5,8>
<3,14,1,7>
<3,15,14,2>
<3,16,14,3>
<3,17,5,0>
<4,1,10,10>
<4,2,1,1>
<4,3,5,1>
<4,4,1,0>
<5,1,9,1>
<5,2,12,6>
<5,3,9,2>
<5,4,9,1>
<5,5,13,8>
<5,6,2,9>
<5,7,11,0>
<6,1,7,7>
<6,2,12,9>
<6,3,14,3>
<6,4,2,6>
<6,5,7,10>
<6,6,1,4>
<6,7,1,2>
<6,8,4,2>
<6,9,3,6>
<6,10,2,0>
<7,1,4,10>
<7,2,15,10>
<7,3,3,1>
<7,4,8,5>
<7,5,10,6>
<7,6,6,2>
<7,7,14,1>
<7,8,5,7>
<7,9,15,7>
<7,10,3,4>
<7,11,11,8>
<7,12,13,4>
<7,13,1,0>
<8,1,15,3>
<8,2,1,5>
<8,3,7,7>
<8,4,2,2>
<8,5,7,10>
<8,6,2,3>
<8,7,12,5>
<8,8,13,2>
<8,9,11,0>
<9,1,4,4>
<9,2,10,5>
<9,3,9,0>
<10,1,13,4>
<10,2,8,0>
<11,1,15,10>
<11,2,11,5>
<11,3,8,8>
<11,4,9,6>
<11,5,14,1>
<11,6,12,1>
<11,7,15,7>
<11,8,6,5>
<11,9,14,4>
<11,10,8,7>
<11,11,1,6>
<11,12,12,4>
<11,13,15,1>
<11,14,15,10>
<11,15,4,0>
<12,1,9,9>
<12,2,8,4>
<12,3,14,0>
<13,1,8,4>
<13,2,9,5>
<13,3,13,8>
<13,4,4,8>
<13,5,4,1>
<13,6,10,10>
<13,7,7,1>
<13,8,15,4>
<13,9,2,9>
<13,10,4,1>
<13,11,7,7>
<13,12,1,1>
<13,13,15,9>
<13,14,14,8>
<13,15,3,6>
<13,16,7,7>
<13,17,15,3>
<13,18,12,10>
<13,19,1,0>
<14,1,7,1>
<14,2,2,4>
<14,3,3,5>
<14,4,12,10>
<14,5,9,10>
<14,6,6,5>
<14,7,9,7>
<14,8,4,1>
<14,9,12,9>
<14,10,13,5>
<14,11,12,0>
<15,1,15,4>
<15,2,15,2>
<15,3,6,7>
<15,4,4,6>
<15,5,13,4>
<15,6,14,5>
<15,7,1,8>
<15,8,1,9>
<15,9,8,10>
<15,10,11,5>
<15,11,6,5>
<15,12,10,8>
<15,13,10,8>
<15,14,15,8>
<15,15,11,2>
<15,16,8,10>
<15,17,14,0>
};
Waits = {
<1,1,8,9,4>
<2,1,3,1,4>
<3,1,13,15,3>
<4,1,13,6,10>
<5,1,7,7,2>
<6,1,8,3,4>
<7,1,9,1,6>
<8,1,3,7,4>
<9,1,1,4,4>
<10,1,13,17,4>
<11,1,3,6,9>
<12,1,3,1,6>
<13,1,11,15,1>
<14,1,15,17,2>
<15,1,3,7,2>
};
Deadlines = {
<1,2,2,2,414>
<1,6,13,13,373>
<2,6,13,15,377>
<2,13,15,12,398>
<2,16,15,13,385>
<3,1,2,3,398>
<3,3,13,13,357>
<3,4,11,5,385>
<3,16,8,6,329>
<4,1,15,12,378>
<5,2,8,4,315>
<5,7,7,4,375>
<6,7,2,7,315>
<6,8,11,3,346>
<6,10,13,11,322>
<7,5,15,4,416>
<7,9,13,5,398>
<7,13,10,2,417>
<8,3,11,10,373>
<8,4,3,12,342>
<8,5,15,7,372>
<8,6,15,8,373>
<8,7,1,3,332>
<9,2,2,2,366>
<11,13,13,10,410>
<12,3,15,12,408>
<13,1,2,8,391>
<13,5,9,2,367>
<13,8,15,9,401>
<13,18,8,2,356>
<14,1,2,8,360>
<15,5,11,8,325>
<15,12,6,7,345>
<15,13,5,4,359>
<15,17,13,18,414>
};
Modes = {
<1,1,2,5>
<1,1,3,9>
<1,1,4,9>
<1,1,5,5>
<1,2,3,3>
<1,2,4,10>
<1,2,5,7>
<1,3,3,2>
<1,3,6,3>
<1,3,10,5>
<1,4,3,5>
<1,4,7,6>
<1,4,10,2>
<1,5,1,9>
<1,5,9,4>
<1,6,2,6>
<1,6,3,9>
<1,6,6,4>
<1,7,3,1>
<1,7,4,3>
<1,8,3,10>
<1,8,8,8>
<1,9,2,3>
<1,9,4,5>
<1,9,9,2>
<1,9,10,6>
