nTask=30;
nAgent=50;
nSubtask=574;
Tasks = {
<1,1,10,3>
<1,2,16,4>
<1,3,10,4>
<1,4,19,7>
<1,5,23,6>
<1,6,27,2>
<1,7,17,5>
<1,8,19,5>
<1,9,24,1>
<1,10,16,10>
<1,11,16,6>
<1,12,20,4>
<1,13,22,6>
<1,14,24,6>
<1,15,27,9>
<1,16,9,9>
<1,17,27,10>
<1,18,3,6>
<1,19,5,2>
<1,20,10,0>
<2,1,7,8>
<2,2,11,5>
<2,3,19,1>
<2,4,12,6>
<2,5,12,2>
<2,6,17,9>
<2,7,22,5>
<2,8,5,2>
<2,9,5,2>
<2,10,21,5>
<2,11,3,1>
<2,12,22,5>
<2,13,7,9>
<2,14,2,5>
<2,15,2,10>
<2,16,29,8>
<2,17,26,9>
<2,18,6,1>
<2,19,1,9>
<2,20,16,8>
<2,21,7,5>
<2,22,1,3>
<2,23,6,7>
<2,24,30,2>
<2,25,22,6>
<2,26,2,3>
<2,27,25,4>
<2,28,17,1>
<2,29,16,9>
<2,30,17,1>
<2,31,12,0>
<3,1,20,0>
<4,1,15,6>
<4,2,26,8>
<4,3,30,7>
<4,4,15,2>
<4,5,15,2>
<4,6,29,5>
<4,7,9,1>
<4,8,19,4>
<4,9,17,4>
<4,10,19,3>
<4,11,2,4>
<4,12,14,8>
<4,13,3,1>
<4,14,20,2>
<4,15,13,8>
<4,16,29,10>
<4,17,12,1>
<4,18,14,4>
<4,19,18,4>
<4,20,5,10>
<4,21,1,8>
<4,22,1,0>
<5,1,25,9>
<5,2,27,0>
<6,1,5,2>
<6,2,18,9>
<6,3,5,0>
<7,1,26,7>
<7,2,4,10>
<7,3,18,9>
<7,4,21,4>
<7,5,17,4>
<7,6,30,7>
<7,7,15,3>
<7,8,24,6>
<7,9,29,4>
<7,10,14,2>
<7,11,20,3>
<7,12,28,10>
<7,13,22,10>
<7,14,24,6>
<7,15,3,3>
<7,16,3,9>
<7,17,2,4>
<7,18,30,1>
<7,19,16,9>
<7,20,8,9>
<7,21,30,2>
<7,22,13,7>
<7,23,14,3>
<7,24,2,6>
<7,25,11,6>
<7,26,15,1>
<7,27,12,9>
<7,28,28,6>
<7,29,12,4>
<7,30,26,10>
<7,31,23,8>
<7,32,16,1>
<7,33,17,5>
<7,34,4,10>
<7,35,19,4>
<7,36,15,2>
<7,37,1,3>
<7,38,3,0>
<8,1,7,6>
<8,2,12,1>
<8,3,21,2>
<8,4,24,5>
<8,5,24,3>
<8,6,26,1>
<8,7,30,2>
<8,8,22,5>
<8,9,5,7>
<8,10,3,4>
<8,11,27,5>
<8,12,7,7>
<8,13,17,5>
<8,14,25,10>
<8,15,22,5>
<8,16,14,4>
<8,17,14,1>
<8,18,10,3>
<8,19,9,5>
<8,20,20,10>
<8,21,14,7>
<8,22,6,9>
<8,23,3,7>
<8,24,13,8>
<8,25,20,2>
<8,26,12,10>
<8,27,5,4>
<8,28,20,4>
<8,29,29,8>
<8,30,8,3>
<8,31,22,7>
<8,32,22,4>
<8,33,15,5>
<8,34,8,9>
<8,35,14,8>
<8,36,1,10>
<8,37,12,4>
<8,38,12,0>
<9,1,30,8>
<9,2,21,6>
<9,3,18,7>
<9,4,15,2>
<9,5,20,4>
<9,6,2,8>
<9,7,24,10>
<9,8,9,8>
<9,9,4,6>
<9,10,4,2>
<9,11,22,7>
<9,12,12,9>
<9,13,29,6>
<9,14,4,5>
<9,15,19,4>
<9,16,13,2>
<9,17,2,1>
<9,18,16,0>
<10,1,6,4>
<10,2,26,8>
<10,3,6,3>
<10,4,2,4>
<10,5,12,9>
<10,6,19,10>
<10,7,2,4>
<10,8,28,6>
<10,9,28,2>
<10,10,11,8>
<10,11,15,4>
<10,12,1,1>
<10,13,19,10>
<10,14,10,8>
<10,15,7,5>
<10,16,11,2>
<10,17,23,2>
<10,18,21,6>
<10,19,2,3>
<10,20,8,8>
<10,21,7,2>
<10,22,28,8>
<10,23,15,2>
<10,24,9,4>
<10,25,28,9>
<10,26,22,7>
<10,27,9,6>
<10,28,11,3>
<10,29,17,6>
<10,30,19,0>
<11,1,19,4>
<11,2,2,2>
<11,3,5,3>
<11,4,25,3>
<11,5,14,4>
<11,6,29,8>
<11,7,26,3>
<11,8,4,10>
<11,9,18,10>
<11,10,8,2>
<11,11,30,9>
<11,12,17,4>
<11,13,7,8>
<11,14,13,9>
<11,15,6,1>
<11,16,12,0>
<12,1,17,9>
<12,2,15,7>
<12,3,13,6>
<12,4,19,5>
<12,5,19,10>
<12,6,4,7>
<12,7,22,10>
<12,8,23,6>
<12,9,28,9>
<12,10,27,7>
<12,11,30,3>
<12,12,6,1>
<12,13,23,5>
<12,14,1,2>
<12,15,26,3>
<12,16,27,2>
<12,17,11,7>
<12,18,19,10>
<12,19,4,3>
<12,20,7,1>
<12,21,1,2>
<12,22,22,10>
<12,23,10,7>
<12,24,8,10>
<12,25,22,7>
<12,26,29,6>
<12,27,27,0>
<13,1,2,1>
<13,2,3,5>
<13,3,15,10>
<13,4,29,1>
<13,5,15,2>
<13,6,6,6>
<13,7,2,5>
<13,8,25,6>
<13,9,9,4>
<13,10,29,8>
<13,11,29,9>
<13,12,26,0>
<14,1,27,8>
<14,2,3,0>
<15,1,13,10>
<15,2,4,10>
<15,3,24,7>
<15,4,29,9>
<15,5,24,4>
<15,6,12,10>
<15,7,12,9>
<15,8,22,5>
<15,9,5,4>
<15,10,20,7>
<15,11,30,2>
<15,12,3,3>
<15,13,2,9>
<15,14,21,2>
<15,15,8,1>
<15,16,12,5>
<15,17,10,10>
<15,18,13,7>
<15,19,23,5>
<15,20,5,6>
<15,21,2,7>
<15,22,14,10>
<15,23,1,9>
<15,24,11,2>
<15,25,16,1>
<15,26,28,6>
<15,27,20,0>
<16,1,16,4>
<16,2,6,8>
<16,3,18,5>
<16,4,22,6>
<16,5,8,3>
<16,6,29,7>
<16,7,4,7>
<16,8,8,8>
<16,9,18,10>
<16,10,24,2>
<16,11,24,6>
<16,12,19,3>
<16,13,30,9>
<16,14,6,8>
<16,15,18,10>
<16,16,30,6>
<16,17,26,3>
<16,18,22,8>
<16,19,18,10>
<16,20,5,10>
<16,21,13,8>
<16,22,4,4>
<16,23,6,8>
<16,24,25,2>
<16,25,9,6>
<16,26,19,5>
<16,27,10,5>
<16,28,9,10>
<16,29,16,4>
<16,30,14,3>
<16,31,18,8>
<16,32,11,8>
<16,33,1,3>
<16,34,19,7>
<16,35,16,4>
<16,36,25,2>
<16,37,19,0>
<17,1,8,6>
<17,2,25,6>
<17,3,20,1>
<17,4,16,4>
<17,5,22,3>
<17,6,29,10>
<17,7,2,3>
<17,8,12,2>
<17,9,8,9>
<17,10,8,7>
<17,11,30,8>
<17,12,23,10>
<17,13,24,0>
<18,1,13,10>
<18,2,1,2>
<18,3,19,4>
<18,4,3,6>
<18,5,9,3>
<18,6,3,7>
<18,7,15,3>
<18,8,16,2>
<18,9,24,8>
<18,10,16,8>
<18,11,20,4>
<18,12,18,8>
<18,13,26,6>
<18,14,4,7>
<18,15,1,5>
<18,16,25,9>
<18,17,8,6>
<18,18,15,6>
<18,19,23,8>
<18,20,3,1>
<18,21,6,3>
<18,22,22,3>
<18,23,7,0>
<19,1,2,10>
<19,2,30,5>
<19,3,6,3>
<19,4,3,9>
<19,5,3,10>
<19,6,26,1>
<19,7,20,4>
<19,8,2,10>
<19,9,24,9>
<19,10,8,5>
<19,11,26,1>
<19,12,21,0>
<20,1,27,6>
<20,2,14,3>
<20,3,10,8>
<20,4,24,3>
<20,5,15,0>
<21,1,5,3>
<21,2,4,6>
<21,3,24,8>
<21,4,21,4>
<21,5,16,8>
<21,6,25,1>
<21,7,28,8>
<21,8,12,7>
<21,9,3,9>
<21,10,17,10>
<21,11,8,4>
<21,12,5,8>
<21,13,13,8>
<21,14,25,3>
<21,15,4,10>
<21,16,8,2>
<21,17,28,7>
<21,18,1,9>
<21,19,26,3>
<21,20,15,2>
<21,21,14,10>
<21,22,9,1>
<21,23,14,5>
<21,24,29,7>
<21,25,8,7>
<21,26,26,3>
<21,27,16,0>
<22,1,24,1>
<22,2,10,8>
<22,3,25,10>
<22,4,30,3>
<22,5,3,1>
<22,6,2,1>
<22,7,10,3>
<22,8,25,5>
<22,9,8,4>
<22,10,2,9>
<22,11,9,6>
<22,12,22,10>
<22,13,19,1>
<22,14,17,8>
<22,15,21,9>
<22,16,26,1>
<22,17,7,0>
<23,1,7,3>
<23,2,20,9>
<23,3,22,5>
<23,4,28,4>
<23,5,13,2>
<23,6,7,9>
<23,7,15,9>
<23,8,19,10>
<23,9,16,6>
<23,10,14,7>
<23,11,29,9>
<23,12,24,8>
<23,13,18,6>
<23,14,29,0>
<24,1,3,1>
<24,2,8,9>
<24,3,3,9>
<24,4,26,2>
<24,5,26,5>
<24,6,30,3>
<24,7,19,5>
<24,8,4,6>
<24,9,26,3>
<24,10,9,4>
<24,11,21,1>
<24,12,16,3>
<24,13,9,5>
<24,14,29,7>
<24,15,6,2>
<24,16,6,10>
<24,17,16,8>
<24,18,17,5>
<24,19,19,8>
<24,20,29,3>
<24,21,2,9>
<24,22,16,6>
<24,23,18,4>
<24,24,9,8>
<24,25,3,9>
<24,26,20,3>
<24,27,22,3>
<24,28,2,8>
<24,29,4,0>
<25,1,13,8>
<25,2,17,10>
<25,3,21,5>
<25,4,24,8>
<25,5,26,7>
<25,6,27,10>
<25,7,3,7>
<25,8,27,8>
<25,9,2,10>
<25,10,11,2>
<25,11,2,8>
<25,12,24,7>
<25,13,6,2>
<25,14,7,8>
<25,15,13,0>
<26,1,5,7>
<26,2,20,1>
<26,3,21,8>
<26,4,26,10>
<26,5,21,2>
<26,6,13,5>
<26,7,13,9>
<26,8,13,9>
<26,9,26,6>
<26,10,30,8>
<26,11,9,10>
<26,12,1,1>
<26,13,5,10>
<26,14,19,9>
